Barcode,Plate ID,Well Name,column,row,MEASUREMENT SET ID,Total Nuclei (CountNuclei),labware barcode,Well,chemical_name,Annotation,Conc LOG[M],SMILES,Metadata_library
E13L458-3,608,L12,12,12,618,1496,4T640458,L12,DMH4,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L13,13,12,618,1692,4T640458,L13,R(+)-6-Bromo-APB hydrobromide,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L14,14,12,618,1712,4T640458,L14,Chloroquine diphosphate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L15,15,12,618,1912,4T640458,L15,Biperiden hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L16,16,12,618,1859,4T640458,L16,Cystamine dihydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L17,17,12,618,1705,4T640458,L17,Cilostazol,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L18,18,12,618,1803,4T640458,L18,Chelidamic acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L19,19,12,618,1839,4T640458,L19,(+)-Catechin Hydrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L20,20,12,618,1760,4T640458,L20,Artemether,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L21,21,12,618,1704,4T640458,L21,Corticosterone,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L22,22,12,618,1889,4T640458,L22,Argatroban monohydrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,L23,23,12,618,1643,4T640458,L23,DMSO,neg,-7,N/A,LOPAC
E13L458-3,608,L24,24,12,618,1556,4T640458,L24,DMSO,neg,-7,N/A,LOPAC
E13L458-3,608,M01,1,13,618,314,4T640458,M01,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,M02,2,13,618,308,4T640458,M02,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,M03,3,13,618,1872,4T640458,M03,Tryptamine hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M04,4,13,618,1723,4T640458,M04,L-allylglycine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M05,5,13,618,1982,4T640458,M05,Arcaine sulfate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M06,6,13,618,920,4T640458,M06,Ancitabine hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M07,7,13,618,1931,4T640458,M07,"4-Amino-1,8-naphthalimide",sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M08,8,13,618,1887,4T640458,M08,Amlexanox,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M09,9,13,618,1882,4T640458,M09,(?)-2-Amino-4-phosphonobutyric acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M10,10,13,618,1352,4T640458,M10,Lercanidipine hydrochloride hemihydrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M11,11,13,618,1671,4T640458,M11,Apigenin,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M12,12,13,618,1791,4T640458,M12,"1,3-Dipropyl-8-p-sulfophenylxanthine",sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M13,13,13,618,1695,4T640458,M13,UNC0379 trifluoroacetate salt,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M14,14,13,618,1687,4T640458,M14,Efavirenz,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M15,15,13,618,1663,4T640458,M15,(?)-2-Amino-3-phosphonopropionic acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M16,16,13,618,1697,4T640458,M16,SB 200646 hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M17,17,13,618,1595,4T640458,M17,TNP,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M18,18,13,618,1530,4T640458,M18,AB-MECA,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M19,19,13,618,1439,4T640458,M19,Arbidol hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M20,20,13,618,1801,4T640458,M20,ARL 67156 trisodium salt,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M21,21,13,618,1732,4T640458,M21,4-Aminobenzamidine dihydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M22,22,13,618,1760,4T640458,M22,BMS-195614,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,M23,23,13,618,350,4T640458,M23,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,M24,24,13,618,334,4T640458,M24,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,N01,1,14,618,280,4T640458,N01,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,N02,2,14,618,312,4T640458,N02,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,N03,3,14,618,1912,4T640458,N03,L-Buthionine-sulfoximine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N04,4,14,618,1800,4T640458,N04,Cyproterone acetate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N05,5,14,618,1732,4T640458,N05,Bepridil hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N06,6,14,618,1765,4T640458,N06,Captopril,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N07,7,14,618,1832,4T640458,N07,Buspirone hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N08,8,14,618,1749,4T640458,N08,Cyclobenzaprine hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N09,9,14,618,1694,4T640458,N09,Alfuzosin hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N10,10,14,618,1771,4T640458,N10,Bethanechol chloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N11,11,14,618,1730,4T640458,N11,Benoxathian hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N12,12,14,618,1750,4T640458,N12,Cinepazide maleate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N13,13,14,618,1708,4T640458,N13,BTCP hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N14,14,14,618,1733,4T640458,N14,Clofibrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N15,15,14,618,1402,4T640458,N15,NSC 617145,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N16,16,14,618,1515,4T640458,N16,Clomipramine hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N17,17,14,618,1734,4T640458,N17,Caffeine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N18,18,14,618,1633,4T640458,N18,N6-Cyclopentyladenosine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N19,19,14,618,1854,4T640458,N19,Chlorpropamide,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N20,20,14,618,1681,4T640458,N20,Cinoxacin,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N21,21,14,618,1491,4T640458,N21,Carboplatin,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N22,22,14,618,218,4T640458,N22,Colchicine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,N23,23,14,618,305,4T640458,N23,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,N24,24,14,618,335,4T640458,N24,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,O01,1,15,618,273,4T640458,O01,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,O02,2,15,618,346,4T640458,O02,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,O03,3,15,618,1861,4T640458,O03,5-Fluoroindole-2-carboxylic acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O04,4,15,618,1837,4T640458,O04,ABT-418 hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O05,5,15,618,1748,4T640458,O05,1-Aminocyclopropanecarboxylic acid hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O06,6,15,618,1729,4T640458,O06,Alprenolol hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O07,7,15,618,1160,4T640458,O07,Reserpine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O08,8,15,618,1606,4T640458,O08,WZ4003,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O09,9,15,618,1587,4T640458,O09,MCC-555,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O10,10,15,618,381,4T640458,O10,Amsacrine hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O11,11,15,618,1595,4T640458,O11,(+)-Butaclamol hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O12,12,15,618,1253,4T640458,O12,Enclomiphene hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O13,13,15,618,1472,4T640458,O13,Apomorphine hydrochloride hemihydrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O14,14,15,618,1566,4T640458,O14,S(-)-Atenolol,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O15,15,15,618,1550,4T640458,O15,L-Arginine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O16,16,15,618,1685,4T640458,O16,AS-252424,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O17,17,15,618,1588,4T640458,O17,2-(2-Aminoethyl)isothiourea dihydrobromide,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O18,18,15,618,1497,4T640458,O18,Alloxazine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O19,19,15,618,1752,4T640458,O19,Kyotorphin acetate salt,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O20,20,15,618,1368,4T640458,O20,Beclomethasone,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O21,21,15,618,579,4T640458,O21,3-Aminopropylphosphonic acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O22,22,15,618,982,4T640458,O22,Benzamide,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,O23,23,15,618,312,4T640458,O23,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,O24,24,15,618,263,4T640458,O24,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,P01,1,16,618,230,4T640458,P01,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,P02,2,16,618,302,4T640458,P02,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,P03,3,16,618,1603,4T640458,P03,"DL-Buthionine-[S,R]-sulfoximine",sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P04,4,16,618,1577,4T640458,P04,DL-p-Chlorophenylalanine methyl ester hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P05,5,16,618,1350,4T640458,P05,(+)-Brompheniramine maleate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P06,6,16,618,1284,4T640458,P06,CNS-1102,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P07,7,16,618,1462,4T640458,P07,Benserazide hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P08,8,16,618,1273,4T640458,P08,Carbetapentane citrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P09,9,16,618,1354,4T640458,P09,Clonixin,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P10,10,16,618,1086,4T640458,P10,Cinnarizine,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P11,11,16,618,1524,4T640458,P11,Anagrelide hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P12,12,16,618,1045,4T640458,P12,Clotrimazole,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P13,13,16,618,1348,4T640458,P13,DAPH,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P14,14,16,618,928,4T640458,P14,Cytosine-1-beta-D-arabinofuranoside hydrochloride,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P15,15,16,618,1204,4T640458,P15,Supercinnamaldehyde,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P16,16,16,618,120,4T640458,P16,Calcimycin,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P17,17,16,618,1425,4T640458,P17,Cyclophosphamide monohydrate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P18,18,16,618,14,4T640458,P18,Cantharidic Acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P19,19,16,618,1271,4T640458,P19,1-(4-Chlorobenzyl)-5-methoxy-2-methylindole-3-acetic acid,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P20,20,16,618,1449,4T640458,P20,Droxinostat,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P21,21,16,618,1439,4T640458,P21,Cortisone,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P22,22,16,618,1668,4T640458,P22,L-Canavanine sulfate,sample,-5.522878745,N/A,LOPAC
E13L458-3,608,P23,23,16,618,298,4T640458,P23,PAC,pos,-6,N/A,LOPAC
E13L458-3,608,P24,24,16,618,399,4T640458,P24,PAC,pos,-6,N/A,LOPAC
E21L458-3,609,A01,1,1,619,929,4T640458,A01,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,A02,2,1,619,1146,4T640458,A02,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,A03,3,1,619,962,4T640458,A03,DL-alpha-Methyl-p-tyrosine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A04,4,1,619,1031,4T640458,A04,N-Acetyl-L-Cysteine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A05,5,1,619,1001,4T640458,A05,"6-Methoxy-1,2,3,4-tetrahydro-9H-pyrido[3,4b] indole",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A06,6,1,619,1049,4T640458,A06,6-Aminohexanoic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A07,7,1,619,968,4T640458,A07,Acetamide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A08,8,1,619,941,4T640458,A08,Altretamine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A09,9,1,619,929,4T640458,A09,Amantadine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A10,10,1,619,984,4T640458,A10,"Adenosine 3"",5""-cyclic monophosphate",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A11,11,1,619,1171,4T640458,A11,GABA,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A12,12,1,619,1106,4T640458,A12,(?)-AMT hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A13,13,1,619,977,4T640458,A13,Gabaculine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A14,14,1,619,1067,4T640458,A14,Gardiquimod,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A15,15,1,619,1152,4T640458,A15,O-(Carboxymethyl)hydroxylamine hemihydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A16,16,1,619,891,4T640458,A16,"1-Allyl-3,7-dimethyl-8-p-sulfophenylxanthine",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A17,17,1,619,853,4T640458,A17,Ezatiostat,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A18,18,1,619,1019,4T640458,A18,Acetohexamide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A19,19,1,619,1001,4T640458,A19,N-Acetylprocainamide hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A20,20,1,619,836,4T640458,A20,Sertaconazole nitrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A21,21,1,619,1027,4T640458,A21,Actinonin,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A22,22,1,619,1053,4T640458,A22,"2,3-Butanedione monoxime",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,A23,23,1,619,1118,4T640458,A23,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,A24,24,1,619,996,4T640458,A24,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,B01,1,2,619,1149,4T640458,B01,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,B02,2,2,619,1218,4T640458,B02,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,B03,3,2,619,1251,4T640458,B03,Zanamivir,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B04,4,2,619,1184,4T640458,B04,Icaritin,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B05,5,2,619,1101,4T640458,B05,Bumetanide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B06,6,2,619,847,4T640458,B06,Cyclosporin A,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B07,7,2,619,1217,4T640458,B07,(?)-Baclofen,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B08,8,2,619,1218,4T640458,B08,Carbachol,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B09,9,2,619,82,4T640458,B09,Brefeldin A from Penicillium brefeldianum,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B10,10,2,619,1222,4T640458,B10,Cephalexin hydrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B11,11,2,619,1081,4T640458,B11,KT203,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B12,12,2,619,1066,4T640458,B12,Roscovitine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B13,13,2,619,1283,4T640458,B13,Bupropion hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B14,14,2,619,1430,4T640458,B14,Cyproheptadine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B15,15,2,619,309,4T640458,B15,Torin2,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B16,16,2,619,1193,4T640458,B16,3-Morpholinosydnonimine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B17,17,2,619,1175,4T640458,B17,Ciprofibrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B18,18,2,619,28,4T640458,B18,Cantharidin,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B19,19,2,619,1253,4T640458,B19,CGP-7930,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B20,20,2,619,1260,4T640458,B20,Chlorpromazine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B21,21,2,619,1141,4T640458,B21,Chlorprothixene hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B22,22,2,619,1177,4T640458,B22,Centrophenoxine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,B23,23,2,619,1283,4T640458,B23,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,B24,24,2,619,1070,4T640458,B24,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,C01,1,3,619,1199,4T640458,C01,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,C02,2,3,619,1393,4T640458,C02,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,C03,3,3,619,1242,4T640458,C03,N-Phenylanthranilic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C04,4,3,619,1306,4T640458,C04,L-2-aminoadipic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C05,5,3,619,726,4T640458,C05,GSK-650394,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C06,6,3,619,1253,4T640458,C06,OBAA,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C07,7,3,619,1072,4T640458,C07,Eptifibatide acetate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C08,8,3,619,831,4T640458,C08,KT185,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C09,9,3,619,1293,4T640458,C09,Aminophylline ethylenediamine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C10,10,3,619,1358,4T640458,C10,L(-)-Norepinephrine bitartrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C11,11,3,619,1326,4T640458,C11,"3""-Azido-3""-deoxythymidine",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C12,12,3,619,1243,4T640458,C12,Paroxetine hydrochloride hemihydrate (MW = 374.83),sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C13,13,3,619,1232,4T640458,C13,YM 976,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C14,14,3,619,1189,4T640458,C14,VU0420373,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C15,15,3,619,1162,4T640458,C15,"5-(N,N-Dimethyl)amiloride hydrochloride",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C16,16,3,619,1294,4T640458,C16,trans-(?)-ACPD,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C17,17,3,619,1203,4T640458,C17,(?)-2-Amino-5-phosphonopentanoic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C18,18,3,619,1181,4T640458,C18,SKF-89145 hydrobromide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C19,19,3,619,1222,4T640458,C19,Sodium Taurocholate hydrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C20,20,3,619,1307,4T640458,C20,CCG-50014,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C21,21,3,619,1294,4T640458,C21,Tienilic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C22,22,3,619,1328,4T640458,C22,SB 222200,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,C23,23,3,619,1459,4T640458,C23,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,C24,24,3,619,1266,4T640458,C24,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,D01,1,4,619,1205,4T640458,D01,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,D02,2,4,619,1276,4T640458,D02,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,D03,3,4,619,1256,4T640458,D03,(+)-Bromocriptine methanesulfonate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D04,4,4,619,1425,4T640458,D04,Tirapazamine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D05,5,4,619,1324,4T640458,D05,Betaine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D06,6,4,619,1292,4T640458,D06,D-Cycloserine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D07,7,4,619,1195,4T640458,D07,SB 202190,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D08,8,4,619,1293,4T640458,D08,Chlorzoxazone,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D09,9,4,619,1460,4T640458,D09,Budesonide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D10,10,4,619,1472,4T640458,D10,Chlorothiazide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D11,11,4,619,1066,4T640458,D11,G15,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D12,12,4,619,1299,4T640458,D12,SB 204741,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D13,13,4,619,1168,4T640458,D13,WWL113,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D14,14,4,619,1346,4T640458,D14,GR 79236X,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D15,15,4,619,1371,4T640458,D15,B-HT 933 dihydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D16,16,4,619,1363,4T640458,D16,Cefaclor,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D17,17,4,619,1325,4T640458,D17,Talnetant,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D18,18,4,619,1414,4T640458,D18,Citalopram hydrobromide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D19,19,4,619,1325,4T640458,D19,CGP-13501,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D20,20,4,619,1392,4T640458,D20,Cefsulodin sodium salt hydrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D21,21,4,619,1399,4T640458,D21,Choline bromide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D22,22,4,619,1234,4T640458,D22,Clemastine fumarate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,D23,23,4,619,1406,4T640458,D23,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,D24,24,4,619,1226,4T640458,D24,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,E01,1,5,619,1255,4T640458,E01,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,E02,2,5,619,1471,4T640458,E02,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,E03,3,5,619,1311,4T640458,E03,Atreleuton,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E04,4,5,619,1310,4T640458,E04,Rabeprazole sodium,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E05,5,5,619,1155,4T640458,E05,TMB-8 hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E06,6,5,619,1225,4T640458,E06,Allopurinol,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E07,7,5,619,1187,4T640458,E07,L-azetidine-2-carboxylic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E08,8,5,619,1226,4T640458,E08,Aminoguanidine hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E09,9,5,619,858,4T640458,E09,GNF-5,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E10,10,5,619,1102,4T640458,E10,"5-(N,N-hexamethylene)amiloride",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E11,11,5,619,1464,4T640458,E11,Acetyl-beta-methylcholine chloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E12,12,5,619,1325,4T640458,E12,Antozoline hydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E13,13,5,619,1431,4T640458,E13,KY-05009,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E14,14,5,619,523,4T640458,E14,Aurora-A Inhibitor I,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E15,15,5,619,1214,4T640458,E15,Azathioprine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E16,16,5,619,23,4T640458,E16,IKK-16 dihydrochloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E17,17,5,619,1242,4T640458,E17,"L-732,138",sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E18,18,5,619,1283,4T640458,E18,cis-4-Aminocrotonic acid,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E19,19,5,619,1253,4T640458,E19,Amifostine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E20,20,5,619,1353,4T640458,E20,CBIQ,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E21,21,5,619,1329,4T640458,E21,Atropine methyl bromide,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E22,22,5,619,921,4T640458,E22,Brequinar sodium salt hydrate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,E23,23,5,619,1359,4T640458,E23,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,E24,24,5,619,1390,4T640458,E24,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,F01,1,6,619,1153,4T640458,F01,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,F02,2,6,619,1336,4T640458,F02,DMSO,neg,-7,N/A,LOPAC
E21L458-3,609,F03,3,6,619,1367,4T640458,F03,O6-benzylguanine,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,F04,4,6,619,1361,4T640458,F04,(?)-Chlorpheniramine maleate,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,F05,5,6,619,1265,4T640458,F05,Betaine aldehyde chloride,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,F06,6,6,619,1190,4T640458,F06,8-(4-Chlorophenylthio)-cAMP sodium,sample,-5.522878745,N/A,LOPAC
E21L458-3,609,F07,7,6,619,443,4T640458,F07,Bay 11-7085,sample,-5.522878745,N/A,LOPAC
